Business Id,Reviewer Name,Rating,Text,Time Created
-zyyt6r1dou9i3vZxwWWeA,Khushbu P.,2,"Singapore chicken no good at all. Lo mein, fried rice, and beef broccoli were just . Didn't seem like real meat texture at all. Just a average Chinese...",2020-08-01
-zyyt6r1dou9i3vZxwWWeA,Melissa O.,1,"I found a BUG in my food !!! This is so gross please stay away from here. I immediately stop eating my food.

This is my third time eating here and this is...",2018-08-23
upEljMinfeX9q5jtZPSA0A,Tina C.,3,Lunch in the vicinity of Bronx's Grand Concourse calls for something quick and cheap.  When scanning their wall menu I decided on their fried pork dumplings...,2018-09-08
upEljMinfeX9q5jtZPSA0A,Quoc L.,4,"My two neighboring Chinese Take-Out joints have recently changed ownership, and along with them, their secrets for extra crispy sesame chicken without being...",2017-07-19
upEljMinfeX9q5jtZPSA0A,Staci R.,4,"I was craving some good old fashioned NYC Chinese Food and this place hit the spot!

I ordered the shrimp and broccoli with an egg roll for myself and a...",2014-12-07
2pnhIRBUw58PpN8CQEYiZA,Lisa N.,4,"Overall, the food was really good! Not the best I've ever had but really good when you crave Chinese take out in NYC and live close by. I would've given 5...",2021-02-16
2pnhIRBUw58PpN8CQEYiZA,A P.,5,"I still fondly recall when the D was inoperable on the sign of the restaurant as a tenant a few floors above. ""Foo King"" the restaurant in early 2010 mostly...",2020-09-09
2pnhIRBUw58PpN8CQEYiZA,Carl B.,4,"They delivered just what I expected, at a fair price. Solid general tso's and fried rice.

I am so glad I called ahead and that my food wad ready when I...",2019-07-21
ehNeUb95vEGMNvk3tZVpPQ,Ivie P.,4,This was my favorite take-out. It sad that Empire is now permanently closed and a For Lease sign posted at the front of the store,2020-09-18
ehNeUb95vEGMNvk3tZVpPQ,Ellen W.,5,This is my favorite Chinese place! Efficient little family takeout spot. They deliver quickly too. The food is so flavorful and always tastes really fresh....,2019-06-14
ehNeUb95vEGMNvk3tZVpPQ,Symone L.,1,Spicy Crisp Garlic Chicken nooo nope more like soggy soy sauce not spicy chicken so bad I actually took the time to walk back 3 blocks to get my money back...,2018-03-03
E1QQuFMX7DAEt8jV4attkA,Kristine A.,5,"Delicious food, large portions, and affordable prices--this place has everything you look for in Chinese takeout. I got one of their dinner specials: mixed...",2019-06-23
E1QQuFMX7DAEt8jV4attkA,Dom G.,3,"*Mealpal Lunch Review*

Not a bad Chinese place on a cold winter day. Ordered the sesame chicken via Mealpal. Seamless pick up process. Food wise it wasn't...",2019-12-03
E1QQuFMX7DAEt8jV4attkA,Tony C.,4,"not bad, a typical chinese takeout place in flatiron area that provides your traditional american chinese food offering. they also have a 3 dish with rice...",2020-02-17
2tR7d61tBGNlGaJRYvrN0Q,Meline V.,5,My go to's are steamed pork and chives dumplings and edamame. You should order take out and explore their menu! Support your local businesses.,2021-02-05
2tR7d61tBGNlGaJRYvrN0Q,Kate M.,5,"I really, really like this place. 
Its menu is fairly limited but they nail their dishes and price them reasonably. I always think ordering fried rice is...",2020-12-19
2tR7d61tBGNlGaJRYvrN0Q,Michael C.,2,Very well aware this is COVID19 time.  Used to be a consistent patron when I frequented the area.  Yesterday I decided to pick up lunch for my guys at work....,2020-11-14
Xcx72D-DzpQ6o_ATEkpH5A,Barbara A.,4,"I'm very particular about eating Chinese food after 2 bad experiences at 2 different locations. However, this location is my official go-to if ever in the...",2020-08-16
Xcx72D-DzpQ6o_ATEkpH5A,Brian D.,5,"Definitely my favorite Chinese takeout place in the Ridgewood/Glendale area. Even though it is a bit of a walk for me coming from 73rd St and Myrtle, Ye...",2019-01-16
Xcx72D-DzpQ6o_ATEkpH5A,Mel A.,1,"They need a new delivery guy. Guy came to my
House screamed at me and got into his car. Called the restaurant and was screaming at me as he was opening all...",2019-11-19
xP7hDsKGMT44Ykmkr3gECA,Demma R.,5,"I love this place! It is delicious and fast! So happy they opened up again after being closed for 2 months due to Covid-19, and potentially the loss of...",2020-05-09
xP7hDsKGMT44Ykmkr3gECA,Candice S.,3,"Food is good. Portions are very small, well at least in comparison to other places. Sauces are weak but not a huge deal. Would order again.",2020-06-05
xP7hDsKGMT44Ykmkr3gECA,Heather C.,4,"Average prices.
Quick delivery.
Got chicken and broccoli combo, was surprised how UNsalty it was.

New China used to be my go to but now that this place is...",2018-05-31
d6pcRMV1YUDFTKO_p9d-sA,Eric C.,5,"Still open for to go orders of Ho fun. Just grab and go. I take this bag home and make a sweet soy sauce drizzle (brown sugar, soy sauce and sesame oil) I...",2020-09-11
d6pcRMV1YUDFTKO_p9d-sA,Joanne K.,5,"This place offers the best freshest noodles! And decent prices. You can also get tofu here, bean sprouts. Its amazing!",2021-01-19
d6pcRMV1YUDFTKO_p9d-sA,Jing K.,5,"Still one if the best family run fresh rice noodle and tofu shops in New York City. It is worth going out of your way to come here and buy fresh ho fun,...",2020-08-01
E_V_pCjtbvdniE8ECOMg3Q,Brian Y.,5,"Among a million other Chinese restaurants nearby, this is the best.  The taste is good and typical of an American Chinese food.  

Their portions are...",2016-06-05
E_V_pCjtbvdniE8ECOMg3Q,Anjelica S.,1,Very gross. The food did  not taste well and there was a hair in my spare ribs. It also took forever to get my food after I ordered my food 45 minutes before.,2020-01-20
E_V_pCjtbvdniE8ECOMg3Q,Nadia A.,3,"My family has ordered from Great Wall several times.  We have never had any issues.  Delivery is on time and the order was always correct.  

We usually...",2019-05-15
CIV1wpkbmpdMPDCl1lNWhQ,Kyle C.,5,"This place has amazing takeout food for a very reasonable price, hands down the best value in the neighborhood. My personal favorites are their chicken and...",2020-11-03
CIV1wpkbmpdMPDCl1lNWhQ,Katherine H.,5,We love Wing Wah! Our favorite Chinese restaurant in the area. We order it all the time.... the service is always timely and the food is great; huge...,2020-06-11
CIV1wpkbmpdMPDCl1lNWhQ,Lai P.,5,"Best chicken pho ever. Get the churn feng too! It is their best stable appetizer. They are famous for their chicken 

Pros:
Cheapest chicken pho you can...",2019-11-25
YTjUhZh-5IaNsTvzHsOUQQ,Adrian P.,3,A good chinese take out spot in the area. I really like their general tsos chicken. They also make a good chicken and brocoli.,2020-09-18
YTjUhZh-5IaNsTvzHsOUQQ,Sharon N.,4,The food is pretty gd and reliable. Reasonable cost and the thai addition is great. The only one I trust in the neighborhood.,2020-11-27
YTjUhZh-5IaNsTvzHsOUQQ,Chris G.,3,"I'm reading a review on Chinese takeout CHICKEN WINGS & FRENCH FRIES by this imbecile, AmberhoneyT. 'Nothing special'! As if there's a place in this city...",2019-04-14
_7rU61c3WTVfPS_-FNup8g,Sarah H.,5,Ordered from here delivery for the first time. Food was great. My son loved the vegetable Lo mein. I have been searching for some shrimp and walnuts made...,2021-02-06
_7rU61c3WTVfPS_-FNup8g,Angela P.,1,Absolutely nothing was good about this place. We got a few dishes and all of them were flavorless to the point where we didn't even bother eating it. It was...,2021-01-11
_7rU61c3WTVfPS_-FNup8g,Andre G G.,1,"Order food for the first time today. It says car delivery. When the food got here, I received  a phone call from the driver saying, ""you gotta come...",2021-02-10
qvXUXFKijyprAOMtxRGyGQ,James V.,5,"First off, this place is amazingly clean. Almost too clean. It reminded me of a bright and shiny  doctor's office. Since chinese places in NYC aren't known...",2016-10-26
qvXUXFKijyprAOMtxRGyGQ,Brenda F.,1,"After spending 25.00 on an order, and waiting over an hour ,after being told ""30 Minutes"" , i was sent cold food and the wrong drinks. I called immediately...",2020-07-03
qvXUXFKijyprAOMtxRGyGQ,Angel C.,4,It's good Chinese food from the hood. Nothing out of the ordinary but still very filling. Nothing off the list really stands out from all the other Chinese...,2018-12-08
aPI3_mdisxIOo9EwBEJPZQ,Alex S.,5,Very surprised at the quality of their food and Execution of every item I have tried. I've lived on Pine st.  for 3 years and had zero idea this restaurant...,2020-08-03
aPI3_mdisxIOo9EwBEJPZQ,Christina G.,4,This spot is our go to Chinese place in Hoboken. Every dish we get is great. Egg rolls are SPOT ON perfect crunch perfect filling every time and never...,2021-01-27
aPI3_mdisxIOo9EwBEJPZQ,Christine A.,2,I used to order delivery (mostly combos) from number 1 a lot when i didn't live near a chinese food place.  Then I moved and was pretty loyal to the place...,2019-11-26
IBMaz2RZPkU1Ng9b8A6ywg,Ashley C.,4,Their Combo Chicken Lo Mein is very tasty. I order from them via delivery for lunch very frequently and am satisfied with the flavor and portion. It is like...,2021-01-08
IBMaz2RZPkU1Ng9b8A6ywg,Miles F.,4,"Lin's is open, thank God.

This is our go-to place for a good, inexpensive Chinese lunch or dinner.

But more than that, the owner is a great person. I'm...",2020-06-04
IBMaz2RZPkU1Ng9b8A6ywg,Lavender M.,1,Absolutely disgusting !!! I would give negative stars if I could . They don't even deserve 1 star . This restaurant did NOT serve fresh food !!! Chicken is...,2020-01-21
vkgl6UT8e7PXoVZUhxXq8w,Marco M.,5,"The food was excellent! Fresh, hot and great tasting. We have ordered from many Chinese places obviously cause we are home more. The hot and sour soup is...",2020-11-18
vkgl6UT8e7PXoVZUhxXq8w,Cher Y.,1,I ordered from here yesterday and the mixed vegetables with rice was good.  I ordered the same exact thing today and the sauce was filled with grease and it...,2021-02-11
vkgl6UT8e7PXoVZUhxXq8w,Ky E.,1,I'm new to the area and was looking for a good Chinese food spot. I ordered sesame chick with rice and wings (I was very hungry). The brown rice I got on...,2021-02-12
rHg81VzTGVREMCfMmgYMog,Maya M.,5,They are so nice! I order from here every few weeks and every time it's delicious and incredibly fast.,2020-09-14
rHg81VzTGVREMCfMmgYMog,Serila S.,4,First time trying this spot. We got it delivered for lunch. Lunch special is $6 bucks! Can't beat that anywhere and the delivery was quick. The food was...,2020-12-04
rHg81VzTGVREMCfMmgYMog,EL E.,2,"Nice people, but food seems to be inconsistent, seems to many chefs switched up the kitchen taking turns? Not sure if that's the case, but inconsistence is...",2021-01-10
9s2B7-yhDWYFk3uCGtc-GA,Ron S.,5,I have been going here before and all through COVID. They only shut down for about a week while they installed plexiglass over their counter and are very...,2020-10-30
9s2B7-yhDWYFk3uCGtc-GA,Daniel Z.,5,"Food was great, went back for a second time and was consistent with the previous time.  The service was exceptional and staff was very friendly.  Through...",2020-05-30
9s2B7-yhDWYFk3uCGtc-GA,Marcelle H.,5,Always fresh alway good. I've been ordering from here since I moved to Staten Island and it's  the closest thing to Brooklyn Chinese food. There open later...,2020-02-05
xrTUkzB4YQTXm8TKdNyJ4A,Natalie C.,5,This place is one of those brooklyn chinese food gems. The food is on point. Like the way it USED TO BE in nyc about 15 years ago. The gentleman working...,2018-04-17
xrTUkzB4YQTXm8TKdNyJ4A,Celeste B.,4,"I think this is the most popular chinese take out spot in Coney Island.
The chinese spot right next door to me closed down because of this restaurant...",2014-04-20
xrTUkzB4YQTXm8TKdNyJ4A,Sheila B.,4,"I Have Gotten Some Good Chinese Food From Here The ""Blond Pony Tail"" is very Funny and He Also look like he Will kick your you know what if needed but...",2018-12-04
ru9KtvY8f_b2SKrKwtS3CA,Alex B.,4,"I wouldn't recommend this place for delivery, but I'm updating my review because this is actually our favorite Chinese place in Hoboken. The food is...",2021-01-01
ru9KtvY8f_b2SKrKwtS3CA,Tyler R.,4,A simple yet intense craving for wonton soup (you know you've felt that before) even though we kinda already ate a big late lunch and didn't plan on doing...,2020-10-05
ru9KtvY8f_b2SKrKwtS3CA,Susan N.,5,"I love this place. I have been ordering takeout from them for the last 5 years and the food has been consistently good, and I think they are really nice...",2020-12-21
Zp61sdZ7-d-XCbdCmnwUtA,Kimberly A.,5,I absolutely love this restaurant. They are exceptional. First of let me start of with their great customer service. They provide great service & they will...,2019-01-13
Zp61sdZ7-d-XCbdCmnwUtA,Gloria E.,3,"Pretty good chinese food, for what it's worth. Cash only place, alright prices, but they do the thing with Hot and Sour soup where they use hot sauce...",2020-01-20
Zp61sdZ7-d-XCbdCmnwUtA,Joseph T.,3,Ordered some food for delivery. I had bbq spare ribs with pork fried rice. The bbq sauce was very sweet. The ordered was delivered within half an hour of us...,2018-12-25
1nE1Kh1NgbtfRKh5byGQkw,Beth A.,5,"Came here after a long day of tutoring at the public library close by. Didn't realize it was cash only, and was frantic seeing they already had the food...",2020-10-08
1nE1Kh1NgbtfRKh5byGQkw,Kareem K.,4,"A solid neighborhood Chinese takeout spot. They also have a table or two for eating there if you want, but you shouldn't want that.

All the offerings are...",2019-06-12
1nE1Kh1NgbtfRKh5byGQkw,Josh K.,4,"I'm addicted to the steamed pork-dumplings appetizer -- big, with not-too-doughy wrappings and stuffed with juicy, flavorful pork spiked with cabbage...",2020-02-15
D1pXSDT0FAlsZ6Z7E_Sc3Q,Jose M.,5,Their delivery service has been second to none at these trying times.  What's also amazing is that they're the only Chinese takeout to stay open within...,2020-04-15
D1pXSDT0FAlsZ6Z7E_Sc3Q,Elaine M.,3,The food is excellent but they consistently forget to send items and get orders wrong for delivery-expect to have to get 2 deliveries for them to fix their...,2021-02-05
D1pXSDT0FAlsZ6Z7E_Sc3Q,JoJo D.,4,"We love this place for Friday night Chinese delivery.  The food is delicious  - at least the standard entrees like chicken with broccoli, fried rice, lo...",2020-01-06
EM6z-NkZ-q2KPWNY7aKvNw,Daniel G.,5,"20+ yrs of eating and Woks is STILL my family and partner's go-to Chinese spot. I recommend,

Chicken and Broc. 
Chicken Lo Mein
Egg Drop + Hot n Sour...",2017-03-12
EM6z-NkZ-q2KPWNY7aKvNw,Carolyn L.,2,"Used to be better value for the price and better service, so I wonder if it's under new ownership. Went in today for take out and am told certain items are...",2020-05-21
EM6z-NkZ-q2KPWNY7aKvNw,Manish S.,1,Customer is not there forte!!!!! I wish the old owner didn't sell the business as they were great.  I've now order 5x from the new owner and clearly the...,2019-11-22
